135|2|María García|local|2026-03-19 13:21|142000.0|entregado|7|7|||9;Flan de Caramelo;1;9000.0;9000.0;~8;Ensalada Cesar;3;15000.0;45000.0;~4;Empanadas x3;3;8000.0;24000.0;~1;Bandeja Paisa;2;32000.0;64000.0;
136|13|Sebastián Rojas|domicilio|2026-03-19 21:31|172000.0|entregado|0|0|Calle 92 #41-96||2;Ajiaco Bogotano;1;28000.0;28000.0;~8;Ensalada Cesar;2;15000.0;30000.0;~7;Churrasco a la Parrilla;3;38000.0;114000.0;
137|4|Ana Martínez|local|2026-03-19 18:55|105000.0|entregado|5|5|||6;Arroz con Pollo;1;22000.0;22000.0;~11;Limonada Natural;1;7000.0;7000.0;~7;Churrasco a la Parrilla;2;38000.0;76000.0;
138|9|Andrés Herrera|domicilio|2026-03-19 13:24|77000.0|cancelado|0|0|Calle 38 #43-33||10;Tres Leches;3;10000.0;30000.0;~7;Churrasco a la Parrilla;1;38000.0;38000.0;~14;Agua Mineral;3;3000.0;9000.0;
139|2|María García|local|2026-03-19 22:39|103000.0|entregado|6|6|||5;Patacones con Hogao;2;12000.0;24000.0;~14;Agua Mineral;1;3000.0;3000.0;~7;Churrasco a la Parrilla;2;38000.0;76000.0;
140|7|Diego Ramírez|local|2026-03-19 15:33|53000.0|entregado|5|5|||9;Flan de Caramelo;1;9000.0;9000.0;~6;Arroz con Pollo;2;22000.0;44000.0;
141|19|Rodrigo Mendoza|local|2026-03-19 10:00|71000.0|entregado|2|2|||1;Bandeja Paisa;1;32000.0;32000.0;~4;Empanadas x3;1;8000.0;8000.0;~10;Tres Leches;1;10000.0;10000.0;~11;Limonada Natural;3;7000.0;21000.0;
142|20|Luisa Fernández|domicilio|2026-03-19 10:53|49000.0|entregado|0|0|Calle 70 #17-5||5;Patacones con Hogao;2;12000.0;24000.0;~11;Limonada Natural;2;7000.0;14000.0;~4;Empanadas x3;1;8000.0;8000.0;~14;Agua Mineral;1;3000.0;3000.0;
143|4|Ana Martínez|domicilio|2026-03-19 15:38|66000.0|entregado|0|0|Calle 77 #2-13||6;Arroz con Pollo;3;22000.0;66000.0;
144|20|Luisa Fernández|local|2026-03-19 16:32|60000.0|entregado|9|9|||1;Bandeja Paisa;1;32000.0;32000.0;~10;Tres Leches;1;10000.0;10000.0;~15;Cerveza Nacional;3;6000.0;18000.0;
145|13|Sebastián Rojas|domicilio|2026-03-20 21:09|51000.0|abierto|0|0|Calle 92 #41-96||10;Tres Leches;2;10000.0;20000.0;~12;Jugo Natural;2;8000.0;16000.0;~8;Ensalada Cesar;1;15000.0;15000.0;
146|2|María García|domicilio|2026-03-20 15:31|73000.0|entregado|0|0|Calle 52 #37-29||11;Limonada Natural;1;7000.0;7000.0;~7;Churrasco a la Parrilla;1;38000.0;38000.0;~2;Ajiaco Bogotano;1;28000.0;28000.0;
147|19|Rodrigo Mendoza|local|2026-03-20 13:51|62000.0|entregado|8|8|||7;Churrasco a la Parrilla;1;38000.0;38000.0;~12;Jugo Natural;2;8000.0;16000.0;~4;Empanadas x3;1;8000.0;8000.0;
148|17|Julián Ospina|local|2026-03-20 20:40|26000.0|entregado|5|5|||13;Cafe Americano;1;5000.0;5000.0;~11;Limonada Natural;3;7000.0;21000.0;
149|11|Camilo Vargas|domicilio|2026-03-20 17:22|189000.0|abierto|0|0|Calle 89 #38-32||7;Churrasco a la Parrilla;3;38000.0;114000.0;~3;Sancocho de Gallina;3;25000.0;75000.0;
150|16|Natalia Cárdenas|domicilio|2026-03-20 19:16|35000.0|entregado|0|0|Calle 74 #2-19||12;Jugo Natural;1;8000.0;8000.0;~9;Flan de Caramelo;1;9000.0;9000.0;~13;Cafe Americano;2;5000.0;10000.0;~4;Empanadas x3;1;8000.0;8000.0;
151|20|Luisa Fernández|local|2026-03-20 15:35|61000.0|entregado|4|4|||14;Agua Mineral;1;3000.0;3000.0;~2;Ajiaco Bogotano;1;28000.0;28000.0;~10;Tres Leches;3;10000.0;30000.0;
152|13|Sebastián Rojas|domicilio|2026-03-20 21:57|21000.0|entregado|0|0|Calle 92 #41-96||14;Agua Mineral;1;3000.0;3000.0;~9;Flan de Caramelo;2;9000.0;18000.0;
153|9|Andrés Herrera|domicilio|2026-03-20 15:15|114000.0|entregado|0|0|Calle 38 #43-33||13;Cafe Americano;2;5000.0;10000.0;~4;Empanadas x3;1;8000.0;8000.0;~1;Bandeja Paisa;3;32000.0;96000.0;
154|13|Sebastián Rojas|local|2026-03-20 10:57|159000.0|entregado|2|2|||13;Cafe Americano;3;5000.0;15000.0;~6;Arroz con Pollo;1;22000.0;22000.0;~4;Empanadas x3;1;8000.0;8000.0;~7;Churrasco a la Parrilla;3;38000.0;114000.0;
155|7|Diego Ramírez|domicilio|2026-03-20 21:54|110000.0|entregado|0|0|Calle 44 #34-46||11;Limonada Natural;1;7000.0;7000.0;~1;Bandeja Paisa;1;32000.0;32000.0;~2;Ajiaco Bogotano;2;28000.0;56000.0;~8;Ensalada Cesar;1;15000.0;15000.0;
156|19|Rodrigo Mendoza|local|2026-03-21 10:02|158000.0|entregado|1|1|||14;Agua Mineral;2;3000.0;6000.0;~5;Patacones con Hogao;3;12000.0;36000.0;~1;Bandeja Paisa;1;32000.0;32000.0;~2;Ajiaco Bogotano;3;28000.0;84000.0;
157|2|María García|local|2026-03-21 18:08|94000.0|entregado|8|8|||12;Jugo Natural;2;8000.0;16000.0;~6;Arroz con Pollo;3;22000.0;66000.0;~15;Cerveza Nacional;2;6000.0;12000.0;
158|16|Natalia Cárdenas|local|2026-03-21 17:03|102000.0|entregado|10|10|||13;Cafe Americano;1;5000.0;5000.0;~5;Patacones con Hogao;3;12000.0;36000.0;~4;Empanadas x3;2;8000.0;16000.0;~8;Ensalada Cesar;3;15000.0;45000.0;
159|19|Rodrigo Mendoza|local|2026-03-21 16:53|60000.0|abierto|8|8|||2;Ajiaco Bogotano;1;28000.0;28000.0;~15;Cerveza Nacional;3;6000.0;18000.0;~11;Limonada Natural;2;7000.0;14000.0;
160|15|Felipe Restrepo|domicilio|2026-03-21 15:00|128000.0|entregado|0|0|Calle 84 #46-99||7;Churrasco a la Parrilla;1;38000.0;38000.0;~13;Cafe Americano;3;5000.0;15000.0;~3;Sancocho de Gallina;3;25000.0;75000.0;
161|5|Pedro Rodríguez|domicilio|2026-03-21 13:52|175000.0|entregado|0|0|Calle 6 #9-75||3;Sancocho de Gallina;3;25000.0;75000.0;~7;Churrasco a la Parrilla;2;38000.0;76000.0;~5;Patacones con Hogao;1;12000.0;12000.0;~15;Cerveza Nacional;2;6000.0;12000.0;
162|1|Carlos López|domicilio|2026-03-21 16:22|24000.0|entregado|0|0|Calle 79 #27-89||12;Jugo Natural;3;8000.0;24000.0;
163|9|Andrés Herrera|local|2026-03-21 19:24|94000.0|entregado|10|10|||5;Patacones con Hogao;2;12000.0;24000.0;~1;Bandeja Paisa;1;32000.0;32000.0;~12;Jugo Natural;3;8000.0;24000.0;~11;Limonada Natural;2;7000.0;14000.0;
164|16|Natalia Cárdenas|local|2026-03-21 14:16|64000.0|abierto|10|10|||4;Empanadas x3;3;8000.0;24000.0;~10;Tres Leches;2;10000.0;20000.0;~14;Agua Mineral;2;3000.0;6000.0;~11;Limonada Natural;2;7000.0;14000.0;
165|20|Luisa Fernández|local|2026-03-21 18:27|8000.0|cancelado|4|4|||12;Jugo Natural;1;8000.0;8000.0;
166|19|Rodrigo Mendoza|local|2026-03-21 19:49|3000.0|entregado|7|7|||14;Agua Mineral;1;3000.0;3000.0;
167|17|Julián Ospina|local|2026-03-21 11:06|30000.0|cancelado|8|8|||10;Tres Leches;3;10000.0;30000.0;
168|7|Diego Ramírez|local|2026-03-21 10:30|217000.0|entregado|2|2|||12;Jugo Natural;3;8000.0;24000.0;~13;Cafe Americano;3;5000.0;15000.0;~7;Churrasco a la Parrilla;3;38000.0;114000.0;~1;Bandeja Paisa;2;32000.0;64000.0;
169|15|Felipe Restrepo|local|2026-03-21 21:23|64000.0|entregado|5|5|||1;Bandeja Paisa;2;32000.0;64000.0;
170|6|Laura Sánchez|local|2026-03-22 22:41|146000.0|entregado|4|4|||11;Limonada Natural;2;7000.0;14000.0;~10;Tres Leches;3;10000.0;30000.0;~1;Bandeja Paisa;3;32000.0;96000.0;~15;Cerveza Nacional;1;6000.0;6000.0;
171|16|Natalia Cárdenas|local|2026-03-22 16:26|136000.0|entregado|10|10|||8;Ensalada Cesar;3;15000.0;45000.0;~1;Bandeja Paisa;2;32000.0;64000.0;~14;Agua Mineral;1;3000.0;3000.0;~5;Patacones con Hogao;2;12000.0;24000.0;
172|9|Andrés Herrera|local|2026-03-22 12:54|48000.0|entregado|3|3|||5;Patacones con Hogao;2;12000.0;24000.0;~14;Agua Mineral;3;3000.0;9000.0;~8;Ensalada Cesar;1;15000.0;15000.0;
173|15|Felipe Restrepo|local|2026-03-22 12:42|99000.0|cancelado|6|6|||4;Empanadas x3;3;8000.0;24000.0;~3;Sancocho de Gallina;3;25000.0;75000.0;
174|17|Julián Ospina|domicilio|2026-03-22 11:57|80000.0|entregado|0|0|Calle 83 #33-6||1;Bandeja Paisa;2;32000.0;64000.0;~4;Empanadas x3;2;8000.0;16000.0;
175|18|Paola Quintero|local|2026-03-22 10:16|33000.0|entregado|2|2|||15;Cerveza Nacional;3;6000.0;18000.0;~8;Ensalada Cesar;1;15000.0;15000.0;
176|18|Paola Quintero|domicilio|2026-03-22 10:51|73000.0|entregado|0|0|Calle 88 #5-51||2;Ajiaco Bogotano;2;28000.0;56000.0;~14;Agua Mineral;3;3000.0;9000.0;~4;Empanadas x3;1;8000.0;8000.0;
177|4|Ana Martínez|local|2026-03-22 18:11|34000.0|entregado|4|4|||4;Empanadas x3;3;8000.0;24000.0;~13;Cafe Americano;2;5000.0;10000.0;
178|5|Pedro Rodríguez|local|2026-03-22 22:50|130000.0|entregado|4|4|||15;Cerveza Nacional;2;6000.0;12000.0;~7;Churrasco a la Parrilla;2;38000.0;76000.0;~13;Cafe Americano;2;5000.0;10000.0;~1;Bandeja Paisa;1;32000.0;32000.0;
179|11|Camilo Vargas|local|2026-03-22 19:47|216000.0|entregado|10|10|||5;Patacones con Hogao;3;12000.0;36000.0;~7;Churrasco a la Parrilla;3;38000.0;114000.0;~11;Limonada Natural;3;7000.0;21000.0;~8;Ensalada Cesar;3;15000.0;45000.0;
180|5|Pedro Rodríguez|domicilio|2026-03-22 20:57|33000.0|cancelado|0|0|Calle 6 #9-75||2;Ajiaco Bogotano;1;28000.0;28000.0;~13;Cafe Americano;1;5000.0;5000.0;
181|17|Julián Ospina|domicilio|2026-03-22 17:38|41000.0|entregado|0|0|Calle 83 #33-6||1;Bandeja Paisa;1;32000.0;32000.0;~14;Agua Mineral;3;3000.0;9000.0;
182|2|María García|domicilio|2026-03-22 12:45|142000.0|entregado|0|0|Calle 52 #37-29||8;Ensalada Cesar;3;15000.0;45000.0;~7;Churrasco a la Parrilla;2;38000.0;76000.0;~11;Limonada Natural;3;7000.0;21000.0;
183|19|Rodrigo Mendoza|domicilio|2026-03-22 15:14|55000.0|entregado|0|0|Calle 92 #13-76||14;Agua Mineral;2;3000.0;6000.0;~3;Sancocho de Gallina;1;25000.0;25000.0;~12;Jugo Natural;3;8000.0;24000.0;
184|10|Valentina Castro|local|2026-03-22 19:55|39000.0|entregado|4|4|||9;Flan de Caramelo;1;9000.0;9000.0;~4;Empanadas x3;3;8000.0;24000.0;~15;Cerveza Nacional;1;6000.0;6000.0;
185|6|Laura Sánchez|domicilio|2026-03-22 17:01|24000.0|entregado|0|0|Calle 86 #19-81||5;Patacones con Hogao;2;12000.0;24000.0;
186|6|Laura Sánchez|local|2026-03-22 17:41|39000.0|entregado|10|10|||4;Empanadas x3;3;8000.0;24000.0;~5;Patacones con Hogao;1;12000.0;12000.0;~14;Agua Mineral;1;3000.0;3000.0;
187|9|Andrés Herrera|local|2026-03-22 21:47|113000.0|entregado|4|4|||3;Sancocho de Gallina;3;25000.0;75000.0;~10;Tres Leches;1;10000.0;10000.0;~13;Cafe Americano;2;5000.0;10000.0;~9;Flan de Caramelo;2;9000.0;18000.0;
188|15|Felipe Restrepo|local|2026-03-22 16:12|107000.0|entregado|5|5|||2;Ajiaco Bogotano;3;28000.0;84000.0;~4;Empanadas x3;2;8000.0;16000.0;~11;Limonada Natural;1;7000.0;7000.0;
189|6|Laura Sánchez|local|2026-03-22 12:42|92000.0|entregado|4|4|||5;Patacones con Hogao;3;12000.0;36000.0;~11;Limonada Natural;2;7000.0;14000.0;~15;Cerveza Nacional;3;6000.0;18000.0;~4;Empanadas x3;3;8000.0;24000.0;
190|16|Natalia Cárdenas|local|2026-03-22 11:47|126000.0|entregado|5|5|||11;Limonada Natural;1;7000.0;7000.0;~12;Jugo Natural;3;8000.0;24000.0;~10;Tres Leches;2;10000.0;20000.0;~3;Sancocho de Gallina;3;25000.0;75000.0;
191|17|Julián Ospina|domicilio|2026-03-22 12:59|90000.0|entregado|0|0|Calle 83 #33-6||1;Bandeja Paisa;2;32000.0;64000.0;~14;Agua Mineral;2;3000.0;6000.0;~10;Tres Leches;2;10000.0;20000.0;
192|17|Julián Ospina|local|2026-03-22 15:13|18000.0|entregado|2|2|||15;Cerveza Nacional;3;6000.0;18000.0;
